SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,len_smiles,dataset,method,sa_score,sc_score
CSCCN(C(=O)N(CCCl)N=O)c1cccnc1,1,4,0.8373287441133123,11.0,30,chembl,aae,3.1615177388801055,3.446690545473401
ClC(Cn1ncc2c(Nc3ccncc3)ncnc21)c1ccccc1,1,4,0.918231585424213,16.0,38,chembl,aae,2.8969578413995354,4.302291097856546
O=C(C=Cc1ccc2[nH]ccc2c1)NCCCNc1ccnc2cc(Cl)ccc12,1,2,0.9993060230592772,16.0,47,chembl,aae,2.467026912471452,4.4739684144982235
Cn1cc(-c2cc(C(N)=O)nc3cc(CN4CCC(F)(F)CC4)ccc23)cn1,1,7,0.8923806968801642,52.0,50,chembl,aae,2.7232513616052145,4.99824946771937
C[N+]1(CC(=O)c2cccc3c2OCCO3)CCOCC1,0,11,0.0,-1.0,34,chembl,aae,2.962048156134143,2.882477924444504
c1ccc(CN2CCN(c3ccccn3)CC2)cc1,1,1,0.9989049434661864,4.0,29,chembl,aae,1.5843938827957729,2.3060309357941167
OC1(c2ccc3c(c2)OCO3)CC2CCC1N2S(=O)(=O)Cc1ccccc1,0,11,0.0,-1.0,47,chembl,aae,4.354957982992721,3.4493223854995523
CCC(CC)N(C)C(=O)Nc1ccc(CC)cn1,1,2,0.9975972363879748,130.0,29,chembl,aae,2.3534157399636584,3.136988632359731
CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3cc(-c4ccccc4)ccc3[nH]2)C1=O,0,11,0.0,-1.0,68,chembl,aae,3.502937983911252,4.501520283810647
CCCCn1c(-c2cccs2)nc2c(N)nc(-n3cccn3)nc21,1,7,0.7022759108262246,7.0,40,chembl,aae,2.6708596171768306,4.584645563344502
COC(=O)C(C)n1cnc2c(nnn2-c2ccccc2)c1=O,1,6,0.9656539105992676,7.0,37,chembl,aae,2.786928661356736,3.4337778016485827
Nc1nc(NCc2ccc(C(=O)Nc3cccc(Cl)c3)cc2)c2ccccc2n1,1,5,0.9997682717021042,25.0,47,chembl,aae,1.9658918445981488,4.20890585441939
O=[N+]([O-])c1ccc2nc(Cl)nc(SC34CCC(O)CC3)c2cc1,-1,11,-1.0,-1.0,46,chembl,aae,0.0,1.1742103122535654
CC(C)CC(=O)c1c2n(c(=O)c1O)CC(C)(C)OC2,-1,11,-1.0,-1.0,37,chembl,aae,0.0,1.1742103122535654
O=C1Cc2cnc(Nc3ccc(OC(F)(F)F)cc3)nc2-c2ccccc2N1,0,11,0.0,-1.0,46,chembl,aae,2.392526775431893,3.9290849253819524
NC1c2ccccc2Oc2nc(Cl)ccc21,1,4,0.9495652923565768,5.0,25,chembl,aae,3.0346766298797307,2.672445172791952
Cn1ccnc1CN1CCC2(CC1)CCN(C(=O)c1cscn1)C2,0,11,0.0,-1.0,39,chembl,aae,3.2266442265577284,4.279110251117041
CC(C)=CCc1c(O)ccc2oc(-c3ccc(O)cc3O)cc(=O)c12,1,5,0.9219616437950556,19.0,44,chembl,aae,2.7568572562435314,3.0850497921304023
CCOC(=O)C1NC1N(c1ccccc1)c1ccccc1,0,11,0.0,-1.0,32,chembl,aae,3.1723434157438843,2.162144658637298
O=C(Cc1ccc([N+](=O)[O-])cc1)Nc1ccc2ocnc2c1,1,1,0.9999395608901978,71.0,42,chembl,aae,2.139747533010933,2.943192122725173
O=C(O)CCCCCCCCC(=O)NNC(=O)c1cc(-c2ccccc2)nc2ccccc12,1,1,0.9997203946113586,66.0,51,chembl,aae,2.114474891551964,3.6085917805519965
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1NCCS(=O)(=O)O,1,1,0.9966272711753844,3.0,57,chembl,aae,2.6487314287756583,2.464340333002774
Cc1c(Cl)ccc2cc3c(nc12)SC(NS(=O)(=O)c1ccccc1F)=C3,0,11,0.0,-1.0,48,chembl,aae,2.619005674922038,4.246775415706377
CCC(C)(O)C(=O)Nc1cc(C)c(F)c(C)c1C#N,1,7,0.8908092025912646,101.0,35,chembl,aae,3.3572345890121653,3.0682029981739447
O=c1oc(Nc2ccc(Cl)cc2)nc2c3ccccc3ccc12,1,2,0.9743975889754352,75.0,37,chembl,aae,2.136319566314821,3.1814004297123715
COCCOc1cc(Br)c2c(c1)C(c1ccc3ccccc3c1)=NOC2=O,1,5,0.9871169848858732,89.0,44,chembl,aae,2.5192590979326948,3.8630883044266433
CNC(=O)CC1C(=O)N(c2ccc(C)cc2)C(=O)C1Cc1ccccn1,0,11,0.0,-1.0,45,chembl,aae,3.2449097093810852,3.7503788785411305
CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1NC1CCCCC1,1,3,0.9995626448071124,9.0,42,chembl,aae,2.132202254536425,4.177717722984362
O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(-c3ccc(F)cc3)s1)C2,1,3,0.8406499525237431,104.0,52,chembl,aae,3.323927637306097,4.254897098740221
COC1OC(=O)C2C3C=CC(C3)C12,1,4,0.16816961082820026,3.0,25,chembl,aae,5.004061971212155,2.0426396195479444
O=C(NC(CO)Cc1ccccc1)c1ccc2sc(Cl)c(CCCl)c2c1,1,5,0.4726368759360818,80.0,43,chembl,aae,2.889735055185513,3.9004240838756736
COc1ccc(C2CC(c3ccccc3)Nc3nc(N)nn32)cc1,1,2,0.9974020791174354,6.0,38,chembl,aae,3.3548435522831763,2.9200738720684543
CC1CCN(c2nc(-c3ccccc3)nc3c2CCN(c2ccc(C#Cc4ccccc4)cc2)C3)CC1,1,10,0.9886437044515941,101.0,59,chembl,aae,2.579366315249068,4.533559116709002
Nc1nc(I)c2ncn(C3CC4CC(CO)C4C=[N+]3(C)C)c2n1,-1,11,-1.0,-1.0,43,chembl,aae,0.0,1.1742103122535654
COc1cc2c(cc1OC)C(CC(O)c1ccc(C)cc1)N(C)CC2,1,3,0.5271299610664285,44.0,41,chembl,aae,2.9685863800741963,3.5647336030241243
Cc1nn(-c2ccccc2)c2nc(-c3ccco3)cc(C(=O)NN=Cc3ccccc3)c12,0,11,0.0,-1.0,54,chembl,aae,2.3541627243926637,4.37336484512659
CCOc1ccc(NC(=O)CSc2nc3c(c(=O)[nH]2)CN(Cc2ccc4c(c2)OCO4)CC3)cc1,0,11,0.0,-1.0,62,chembl,aae,2.588680126137742,4.315291470190736
CCN(CC)S(=O)(=O)c1cccc(C(=O)OCC(=O)N2CCOCC2)c1,1,1,0.999309539794922,40.0,46,chembl,aae,2.1077852586944292,2.8915738966756543
CC(Nc1cc(F)cc(Br)c1)C(=O)Nc1ccc2c(c1)CCC(=O)N2,1,2,0.9964914689473046,29.0,46,chembl,aae,2.766478263139957,3.1877573655683564
NC(Cc1ccc(Cl)cc1)c1csc(Nc2ccc(C(=O)O)c(F)c2)n1,-1,11,-1.0,-1.0,46,chembl,aae,2.743554478191239,4.328941132049701
C=CCOC(=O)C1N2C(=O)C(COC(=O)OC(C)(C)C)C2SC1(C)C,0,11,0.0,-1.0,47,chembl,aae,3.943369266127248,2.6049020724865946
CCc1cccc(C)c1N=C(S)NCCc1ccc(OC)cc1,0,11,0.0,-1.0,34,chembl,aae,2.4042566960507568,3.190020045109028
CC1(CO)C(O)CCC2(C)C(C=CC3=CC(=O)OC3)C(C)(C)C3CCC123,0,11,0.0,-1.0,51,chembl,aae,5.603001352515435,3.5042200532206933
CCN(CC)C(=S)SCC(Cl)Cl,1,1,0.9986950755119324,3.0,21,chembl,aae,3.2701594274128,2.168112469601823
CCC(C)C(N)C(=O)OCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCOCC(=O)OC(C)(C)C,1,4,0.954919291686828,30.0,65,chembl,aae,4.186967279318306,4.525071821862172
[O-][n+]1nc(NCCCO)nn1CCc1ccccc1,0,11,0.0,-1.0,31,chembl,aae,2.9906419505175244,3.0315586953651605
NCC(=O)N1CCC(c2ccc(CC(O)CO)c(F)c2)C1,1,10,0.8372317192265327,7.0,36,chembl,aae,3.1346974532270337,4.290342870973688
CCCCOC(=O)Oc1cc2c3ccc(OC)c(OC)c3oc-2c2cc(OC)ccc21,0,11,0.0,-1.0,49,chembl,aae,2.522428179126875,3.1863053830908448
C=CCC1OC(CCO)CCC1C(=O)O,0,11,0.0,-1.0,23,chembl,aae,3.828379410736442,2.968426221897614
COc1cc2c(cc1OC)C(c1ccccc1)CN(C(=O)CCCCCCCC(=O)NO)C2,1,6,0.8842147646102902,68.0,51,chembl,aae,2.8741426433223882,4.151969986456544
O=S(=O)(NC1CCCCCC1)c1ccc(F)c2ccccc12,1,2,0.9993066062303626,4.0,36,chembl,aae,1.9746398407032402,2.917293604657205
ON=C(c1ccc(Br)cc1)c1ncn(Cc2ccccc2)n1,1,3,0.9310915412527702,9.0,36,chembl,aae,2.374546434109833,2.7167956405395497
CN1C(=O)C(C(=O)C(=O)N(C)c2ccc(Cl)c(Cl)c2)CC2(C(=O)N(C)c3ccccc32)C1=O,0,11,0.0,-1.0,68,chembl,aae,4.149506994503218,4.245888567958327
Brc1ccc(-c2nc3ccccc3c(-c3ccccc3)c2O)cc1,1,3,0.9398458551751868,3.0,39,chembl,aae,1.9605954413526536,3.3682259582937277
COC1CC(C)CC2=C(NCCc3ccccc3)CCC12,0,11,0.0,-1.0,32,chembl,aae,3.55073299051805,3.114424040550084
CC(C)C1c2nc3cc(CO)c(S(C)(=O)=O)cc3n2CCN1c1nccc(N2C(=O)OCC2C(C)C)n1,0,11,0.0,-1.0,66,chembl,aae,4.177837233960044,4.445851735950339
COCCn1c(-c2ccc(Cl)cc2)c(CCC(=O)NO)c2c(Br)cccc21,1,6,0.11897313613586145,61.0,47,chembl,aae,2.4915028849149436,4.201882572269759
NC(CC(=O)N1CCN(Cc2ccccc2)CC1)c1ccccc1,1,1,0.9999948740005492,34.0,37,chembl,aae,2.231511259524762,2.4653999837376768
CCn1c(C)c(C(C)=O)c(N2CCN(C(=O)c3ccco3)CC2)nc1=O,1,3,0.1385953669583346,104.0,47,chembl,aae,2.503406412540585,4.321049922420929
CCOC(=O)C1CCN(c2ncc(CCN(CCCOC)CC(C)C)cn2)CC1,1,6,0.7620103803648408,36.0,44,chembl,aae,2.515900756418036,4.236523384870912
Fc1ccc(N2N=C(c3ccccc3)C(c3ccccc3)C2)cc1,0,11,0.0,-1.0,39,chembl,aae,2.5695532096872764,2.9228363821347525
CCc1cc(=O)oc2c(CN3CCN(C)CC3)c(O)c(Cl)cc12,1,1,0.999790608882904,97.0,41,chembl,aae,2.4629219845122954,3.940455731741555
NC(N)=NC(=O)c1nc(Cl)c(NCc2cc(F)c(Cl)cc2Cl)nc1N,1,2,0.9895352725913577,124.0,46,chembl,aae,2.8658741982891573,3.5774397062048626
O=C(O)CCCCCCN1C(=O)CCC1C=C(c1ccccc1)c1ccccc1,1,4,0.12965827757308826,80.0,44,chembl,aae,2.761152607825199,3.6887142537906623
COC(=O)C(Nc1[nH]cnc2nncc1-2)c1ccccc1,0,11,0.0,-1.0,36,chembl,aae,3.306942403835765,3.40095616109872
O=C(C(=Cc1ccc(F)cc1C(F)(F)F)c1ccccc1)c1ccccc1,1,1,0.9924071431159972,6.0,45,chembl,aae,2.177362803943284,2.8238636128168757
CN1C2CCC1C(c1cc(C(F)F)cc(C(F)(F)F)c1)N(C(=O)COCCF)CC2,0,11,0.0,-1.0,53,chembl,aae,4.653867577922332,4.719599807285558
c1ccc(-c2ccc(-c3nccnc3C3CN(c4ccc(C5CCC5(CC6)CNCC67)nn4)C3)cc2)cc1,-1,11,-1.0,-1.0,65,chembl,aae,0.0,1.1742103122535654
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4nc(N)ncc4c3)CC2)cc1,1,1,0.9716799259185792,97.0,52,chembl,aae,2.224082932778261,4.193626506292311
COCCNc1ccnc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,1,8,0.762238994428756,25.0,43,chembl,aae,2.6763126015141356,4.138211751061334
NC(CNC(=O)N1CCOCC1)C(=O)N1CCC(F)(F)CC1,1,6,0.9922190582024952,96.0,38,chembl,aae,3.06535101827005,4.077000966636651
Oc1ccccc1C=Cc1ccnc2ccccc12,1,1,0.4066900312900543,2.0,26,chembl,aae,2.0166349325355064,2.762319210653475
CC(O)CCNC(=O)c1ccc(N2CCC2)c(S(=O)(=O)N(C)C)c1,1,4,0.9652153813130568,132.0,45,chembl,aae,2.65737481721707,4.121514268582466
CCn1cnnc1CNC(=O)N1CCN(Cc2ccc(C)o2)C(C)C1,1,6,0.8507242617925866,77.0,40,chembl,aae,3.116040547616044,4.48724498224688
O=C1C(c2ccc(Cl)cc2)=COC12C(c1ccccc1)CN=C(c1ccccc1)O2,0,11,0.0,-1.0,52,chembl,aae,3.965639924877781,3.7427438204727643
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCCc2ccncc2)C(C)C)C(C)C)ccc1OC,0,11,0.0,-1.0,61,chembl,aae,3.8246485711907354,4.791295912723749
Cc1cccc(NC(S)=Nc2ccc(Cl)cc2)c1,0,11,0.0,-1.0,30,chembl,char_rnn,2.2446244757656704,2.337118069576845
CC(C)(C)C(=O)c1ccc(C2CCC3C4CCC5N(CC4)C5CCC23C)o1,0,11,0.0,-1.0,48,chembl,char_rnn,5.87148114274845,3.737612167750853
Nc1cnc2ccc(N=C=S)cc2c1Nc1ccc(Oc2ccccc2)cc1,1,7,0.6640824454198704,5.0,42,chembl,char_rnn,2.479587844850279,4.218484236063754
CC1(c2occ(COC(=O)Nc3ccccc3)c2C#N)COC(N)=N1,0,11,0.0,-1.0,42,chembl,char_rnn,3.4266546321230873,3.5626712642094613
Cc1cc(C(=O)COC(=O)CSc2nccc3ccccc23)c(C)n1C1CC1,1,3,0.9472123946442996,39.0,46,chembl,char_rnn,2.392819034438711,4.296340078696465
C[n+]1cc(CS(=O)(=O)c2ccc3ccccc3c2)cc2csc(=Nc3cccc(F)c3)nc21,0,11,0.0,-1.0,59,chembl,char_rnn,3.209930114224031,3.845930168244001
Nc1nc(C(=NO)C(=O)NC23CC4CC(CC(C4)C2)C3)cs1,1,1,0.679604709148407,15.0,42,chembl,char_rnn,4.041613692860805,3.302616974553838
Cc1ccc(C(C)C)cc1C1CC(=O)N2CCc3c(c4ccc(Cl)cc4n3C)C21C,0,11,0.0,-1.0,52,chembl,char_rnn,3.7376736199033207,4.642570359641148
CCCCCC(=O)Nc1ccc(Oc2ccc(Cl)cc2)c([N+](=O)[O-])c1,1,2,0.997411027658046,3.0,48,chembl,char_rnn,1.8638791482645534,2.792985799618421
O=c1cc(-c2ccccn2)nc2sc(CC3CCCCC3)nn12,0,11,0.0,-1.0,37,chembl,char_rnn,2.52582551958017,4.277052045306501
COc1ccc(Nc2cc3nc(c(-c4c(C)cccc4C)c4cccnc43)sc2C)cc1,-1,11,-1.0,-1.0,51,chembl,char_rnn,0.0,1.1742103122535654
Oc1ccc(C2CC2Cl)cc1CNCC1CCNCC1,1,5,0.2665801953881823,21.0,29,chembl,char_rnn,3.3044415812785815,4.085564028778726
c1ccc2c(c1)c1cc[n+]2CCC1,1,6,0.9435947324640024,19.0,24,chembl,char_rnn,3.5297958068396023,2.8314942973085326
COCc1cc(OC)cc2c1-c1ccc3c(c1C(=[S+]3[O-])C2=O)OCO2,-1,11,-1.0,-1.0,49,chembl,char_rnn,0.0,1.1742103122535654
CCc1n[nH]c2c1C(c1ccccc1OC)C(C#N)=C(N)O2,1,2,0.9766308225253724,7.0,39,chembl,char_rnn,3.308435112969639,3.3400005061304725
CC(C)CC(N)Cc1ccc(C(=O)O)c(-c2ccc(-c3nc4cc(F)cc(F)c4s3)cc2)c1,0,11,0.0,-1.0,60,chembl,char_rnn,3.016390771835872,4.563295242752787
Brc1ccc(OCCCNc2c3c(nc4ccccc24)CCCC3)cc1,1,2,0.9850663807842964,27.0,39,chembl,char_rnn,2.140796322630493,3.511163386948622
CCCCn1nc(C(C)(C)C)sc1=NC(=O)c1cc(C2CC2)n2c(ccc(Cl)c1=O)c1cc(Cl)c(C)cc12,-1,11,-1.0,-1.0,71,chembl,char_rnn,0.0,1.1742103122535654
CC(=O)Oc1cccc(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2O[Si](C)(C)C(C)(C)C)c1,1,10,0.12680768072643406,9.0,73,chembl,char_rnn,4.016225207707436,2.790368137836039
COc1ccc2[nH]c3c(cnc(N4CCCC4)c3c1CN)c1ccccc21,-1,11,-1.0,-1.0,44,chembl,char_rnn,0.0,1.1742103122535654
O=C(O)c1cc(-c2cc(Cl)ccc2F)nc2c1c(=O)ccn2-c1ccccn1,0,11,0.0,-1.0,49,chembl,char_rnn,2.5752412350229363,3.8691014651478564
CCN(CC)c1ccc(NC(=O)C2CCCN(S(=O)(=O)c3cccc4nsnc34)C2)c(C)c1,1,3,0.9997664827814924,78.0,58,chembl,char_rnn,2.999216572893161,4.7080056413243945
CCCCCCCCCCCCCCCC(=O)NCC(=O)C(F)(F)F,1,2,0.636729275519663,91.0,35,chembl,char_rnn,2.20236294186226,2.481033825730395
COc1cc(N2CCOCC2)ccc1N=c1[nH]c2c(c(=Nc3ccccc3S(=O)(=O)NC(C)C)[nH]1)C(C)(C)CN2,0,11,0.0,-1.0,76,chembl,char_rnn,3.6807462256657404,4.644238947160822
Cc1cc(C)c2cccc(OSc3ccccc3)c2n1,0,11,0.0,-1.0,30,chembl,char_rnn,2.338228792738917,2.6932866442151013
Cc1ccc(COCC2COc3ccccc3O2)cc1,1,1,0.9960936903953552,18.0,28,chembl,char_rnn,2.3672592835207045,2.3683947738503033
C=C1CC(C)C(C(=O)N2CC=CC2C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(OC(=O)c3ccccc3)OC2O)CN1C(=O)CC(c1ccccc1)c1c,-1,11,-1.0,-1.0,100,chembl,char_rnn,0.0,1.1742103122535654
CCCC(=N)Nc1nccc(N2CCN(C(=O)c3cccc(F)c3)CC2C)n1,1,4,0.9989982489992344,28.0,46,chembl,char_rnn,3.1733437217163942,4.466078700651105
S=c1oc(-c2ccccc2)nc2ccc3ccccc3c12,1,3,0.859241958272208,2.0,33,chembl,char_rnn,2.1589374169582243,2.7772879998568425
Cc1ccc(C(c2sc3nc(-c4c(F)cccc4C(F)(F)F)nn3c2O)N2CCOCC2)cc1,0,11,0.0,-1.0,57,chembl,char_rnn,3.2260399325731433,4.479973339328369
COc1ccc(C(=O)N2CCc3cc(S(=O)(=O)N4CC(C)C(C)C4)ccc32)cc1Cl,1,4,0.8687409479841764,81.0,56,chembl,char_rnn,3.1306799220349246,3.899727683858605
S=c1scc(-c2cccc(Br)c2)n1Cc1ccc(C(F)(F)F)cc1,1,1,0.9999974966049194,15.0,43,chembl,char_rnn,2.338285157606551,3.4185018779324046
CC(=O)NC(C)c1ccc(OC2CCN(c3ccnc(N4CC(F)(F)C4)c3Cl)C2)cc1,1,5,0.9980611777788272,53.0,55,chembl,char_rnn,3.513029018724078,4.9847070911628855
Cc1cc(C)cc(NC(=O)C2CC(=O)N(c3ccc(C)cc3)C2)c1,1,1,0.9602488279342652,38.0,44,chembl,char_rnn,2.3434704328887115,3.067908934421497
Cc1cc2cc(NC(=O)NC3CN(C=O)CC3c3csc(C)n3)ccc2o1,0,11,0.0,-1.0,45,chembl,char_rnn,3.726083263577734,4.339374021493082
O=C(C=Cc1ccc(OCCCCCCN2C(=S)NC(c3ccccc3)C2=O)cc1)c1ccc([N+](=O)[O-])cc1,1,4,0.9271454891027678,89.0,70,chembl,char_rnn,3.010862753518129,3.5810498337064014
CCCCCCCCCCCCCCCOC[n+]1cc(-c2ccccc2)cc2ccccc2c1=O,0,11,0.0,-1.0,48,chembl,char_rnn,2.6165981553957494,3.212774640354242
COc1cc2[nH]c3c4c(cc(OC)c4ccc3c1OC)N1CC[N+]2(C)CC1,-1,11,-1.0,-1.0,49,chembl,char_rnn,0.0,1.1742103122535654
O=C(C1CCCCC1)N1CCN(c2ccccc2)CC1,1,1,0.9999598264694214,2.0,31,chembl,char_rnn,1.6705848957825733,2.578354097452095
CC=CC(=O)N1CCCC1C(=O)N(C)C(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,0,11,0.0,-1.0,56,chembl,char_rnn,3.710575157284209,4.995888879718002
CC1CN(c2ccc(C#Cc3cccnc3)cc2)C(=O)O1,1,3,0.9307789774584612,21.0,35,chembl,char_rnn,2.8855880532683003,3.5295427911002633
c1ccc(-c2cccc(C3CN4CCC3CC4)c2)nc1,1,3,0.8421636769286035,75.0,33,chembl,char_rnn,3.3481736805380207,3.7358336887907218
O=[N+]([O-])N1CCOCC1c1cccnc1,0,11,0.0,-1.0,28,chembl,char_rnn,3.417374293479984,2.519554995640225
COc1ccc(CNCc2cccc(OCc3ccccc3)c2)cc1,1,1,0.99954491853714,50.0,35,chembl,char_rnn,1.609343751769158,2.3506405887714594
Cc1ccc(C(=NO)NCc2ccco2)cc1NC(=O)c1ncccc1F,1,5,0.9969935569907876,20.0,41,chembl,char_rnn,2.608983903895963,3.8496740681707697
O=C(CSc1ncccc1C(=O)O)NN=Cc1ccc(Cl)cc1Cl,1,2,0.986637290534361,75.0,39,chembl,char_rnn,2.241326948651327,3.119101896054642
Cc1cc2ccccc2nc1C(=O)Nc1ccc(S(N)(=O)=O)cc1,1,2,0.8866481607146781,8.0,41,chembl,char_rnn,1.9740259153562647,3.782578612460516
OC1=NC(=Cc2cnn3c(=NC4CC4)[nH]c(=NCc4cccc5ccccc45)[nH]c23)C(O)=N1,0,11,0.0,-1.0,64,chembl,char_rnn,3.9608208530904285,4.699198187665749
COCCOC(=O)C=CCc1ccc2[nH]c3c4c(c5c([nH]c4c3)C(=O)CCC5)c3ccccc3c21,0,11,0.0,-1.0,64,chembl,char_rnn,3.101290533377563,4.103159374968294
CCCC(=O)Nc1nnc(CSc2nc(O)nc(O)n2)s1,1,5,0.1819788865443345,4.0,34,chembl,char_rnn,2.994013111957594,3.589299836734837
Cc1cc(C2CCCN2C(=O)COc2ccccc2Cl)on1,1,6,0.21315597404925016,42.0,34,chembl,char_rnn,2.646885768765456,3.6193418293860757
CCCc1c(O)n(-c2ccccc2)c(SCc2csc(-c3cc4c(cc3C(=O)O)OCO4)n2)nc1=O,0,11,0.0,-1.0,62,chembl,char_rnn,2.8370204403072155,4.741780259314263
CC(=O)NC1C(NC(C)=O)OC(CO)C(O)C1O,0,11,0.0,-1.0,32,chembl,char_rnn,3.7610998086835057,2.514174171748971
O=C(C1CCCCC1)N1CC2CNCC(C2)C1,0,11,0.0,-1.0,28,chembl,char_rnn,3.847018056448852,3.1251179680478036
C=CS(=O)(=O)NCC1CCc2cc(-c3ccc(C)cc3)ccc21,1,5,0.9197786716362408,28.0,41,chembl,char_rnn,2.8781498261417138,3.8353650024541763
O=C(O)c1cn(Cc2ccc(F)c(F)c2)c2cc(N3CC4CC4C3)c([N+](=O)[O-])cc2c1=O,1,5,0.9951857585822976,77.0,65,chembl,char_rnn,3.387064983589454,4.296466256453516
Oc1nc(N2CCCC2)nc2nc(-c3ccco3)nn12,0,11,0.0,-1.0,33,chembl,char_rnn,2.7514133182076055,4.107535888178825
CCCNCc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,1,4,0.9876113125507684,34.0,34,chembl,char_rnn,1.8919990152241208,3.815457513188681
COc1ccc(Cc2nn(Cc3nc(-c4ccc(C(F)(F)F)cc4)cs3)n(C(C)CC(=O)O)c2=O)cc1,0,11,0.0,-1.0,66,chembl,char_rnn,3.431076863933379,4.41376501842856
CN1Cc2cc(C(C)(C)C)sc2C(c2ccccc2)CC1(O)c1ccccc1,0,11,0.0,-1.0,46,chembl,char_rnn,3.6431175974487973,3.5063894523893793
CC(C)NS(=O)(=O)c1cccc2c1NC(=O)CCC2,1,6,0.2650704396818281,40.0,34,chembl,char_rnn,2.426683263051144,3.300787555147505
Cc1cc(-c2nc(-c3ccc4c(c3)OCO4)nc3c2CN(c2ccccc2)CC3)n(C)n1,0,11,0.0,-1.0,56,chembl,char_rnn,2.6398103512339084,4.292821913002518
O=C1c2cc(OCCOc3ccc(-c4ccccc4)cc3)cc3ccc([nH]c23)Oc2ccccc21,-1,11,-1.0,-1.0,58,chembl,char_rnn,0.0,1.1742103122535654
CCc1ccc(CSc2nnc(C(N)Cc3ccc(O)c(O)c3)s2)cc1,0,11,0.0,-1.0,42,chembl,char_rnn,2.900589317139776,3.8155444117403183
CC(=O)OC1C(N2CCOCC2)C1c1cc(F)ccc1F,0,11,0.0,-1.0,34,chembl,char_rnn,3.489354325504264,2.8142365713404423
Cc1ccc(Cl)c2c1CN(CCCCC1SCC3(CCCNC3)C1)C2,0,11,0.0,-1.0,40,chembl,char_rnn,4.398670143451781,4.547164634595114
NC(=O)c1cc(-c2ccc(S(=O)(=O)N3CCOCC3)s2)ccc1O,1,2,0.9998793631397129,19.0,44,chembl,char_rnn,2.331424078387263,4.17972438420871
COc1ccc(Cl)cc1N1CCN(CCCNC(=O)c2nc3nccc(OC)c3n2C)CC1,-1,11,-1.0,-1.0,51,chembl,char_rnn,2.656164122321197,4.488485381700237
NC1=NC2(c3cc(-c4cc(NC5CC5)ncn4)ccc3F)CC2CCO1,0,11,0.0,-1.0,44,chembl,char_rnn,3.682178303690886,4.463887907253143
CCCC(C)Nc1nc(SCCCCC)nc2c1cnn2CCc1ccccc1,1,4,0.6691833927095573,49.0,39,chembl,char_rnn,2.894135025407616,4.5447007057783075
CCN(CC)CCNC(=O)CC1Oc2c(NC(=O)c3cc(OC)cc(OC)c3)cccc2C(=O)N(C(C)CO)CC1C,0,11,0.0,-1.0,69,chembl,char_rnn,3.7124099382433133,4.443148721599744
CC(C)(C(=O)O)C1(O)CCN(C(=O)Cc2cccc(OS(C)(=O)=O)c2)c2ccccc21,0,11,0.0,-1.0,59,chembl,char_rnn,3.300999082214064,4.320559458195964
CCCc1c(C(=O)NCCCOC(=O)CC)oc2cc(OC)ccc12,1,6,0.8682924814786409,25.0,39,chembl,char_rnn,2.3012613460667524,3.7181004725041413
Cc1c(-c2cnc(N)c(-c3cc(C(C)(C)O)c[nH]c3=O)c2F)ncc2cc(C(=O)O)ccc12,0,11,0.0,-1.0,64,chembl,char_rnn,3.170647199244274,4.679685493835434
O=C(Nc1cccc(CCn2cccn2)c1)Nc1cc(F)ccc1F,1,3,0.9963881819070366,41.0,38,chembl,char_rnn,2.076053159253563,3.9477496956799447
Cc1noc(N=Cc2ccccc2)c1Br,1,1,0.9982160925865172,101.0,23,chembl,char_rnn,2.6123882171938995,2.1235609774541615
CCOC(=O)C(=O)NC(C)Cc1ccc(CC)c(OCC(=O)N2CCCC2)c1,1,4,0.5703210141145963,17.0,47,chembl,char_rnn,2.753916532741785,4.052187075009913
CC(C)(C)NC(=O)C(OC(=O)C1COc2cc(Cl)ccc2O1)c1ccccc1,1,4,0.9399902307596856,23.0,49,chembl,char_rnn,3.075183128120658,3.2650526692788935
CCOC(=O)c1cnn(-c2nc(C)cc(-c3ccccc3)n2)c1N,1,4,0.904546263601942,43.0,41,chembl,char_rnn,2.252662894487756,3.1631086370055383
CCC(c1cccc2c1SSSS2)N(C)C,0,11,0.0,-1.0,24,chembl,char_rnn,4.129257700113845,3.0791391309358493
CCN1CCN(C(=O)CCc2ccc(-c3ccccc3)cc2)CC1,1,1,0.9999779462814332,33.0,38,chembl,char_rnn,1.7013539028911158,3.3346703316299418
Cc1ccc(C)c(NC(=O)COC(=O)CNC(=O)c2ccccc2C)c1,1,1,0.9981790781021118,74.0,43,chembl,char_rnn,1.8194948740790444,3.302905599113469
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2)no1,1,3,0.7949769633059028,79.0,53,chembl,char_rnn,2.289595883059686,3.80300128459351
