SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,len_smiles,property,dataset,type,method,rank,objective
NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1,1,2,0.9564123883893528,6.0,37,QED,chembl,wo,graph_ga,14,0.9481142213033364
NC(=O)C1CCN(c2nc(-c3ccc(F)cc3)cs2)CC1,1,2,0.9997393625955552,39.0,37,QED,chembl,wo,graph_ga,15,0.9481142213033364
O=S(=O)(Nc1cccnc1)c1cccc(C(F)(F)F)c1,1,1,0.9999401569366456,15.0,36,QED,chembl,wo,graph_ga,16,0.9480925742394771
O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1cccnc1,1,1,0.9996442794799804,9.0,36,QED,chembl,wo,graph_ga,17,0.9480925742394771
O=S(=O)(Nc1ccc(C(F)(F)F)cn1)c1ccccc1,1,1,0.9967920184135436,3.0,36,QED,chembl,wo,graph_ga,18,0.9480925742394771
Cc1ccc(OC(C)C(=O)N2CC(=O)Nc3ccccc32)cc1,1,1,0.9998347759246826,145.0,39,QED,chembl,wo,graph_ga,19,0.9480853352489104
Cc1noc(C)c1C(=O)NCc1ccccc1Br,1,1,0.999951720237732,35.0,28,QED,chembl,wo,graph_ga,20,0.9480769748106358
CN1CCc2c(sc(NC(=O)Cc3ccccc3)c2C#N)C1,1,1,0.9999829530715942,53.0,36,QED,chembl,wo,graph_ga,21,0.9480608842422631
Cc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,1,2,0.8834735185457987,6.0,37,QED,chembl,wo,graph_ga,22,0.94805868372272
Cc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,1,2,0.99995553496629,9.0,37,QED,chembl,wo,graph_ga,23,0.94805868372272
Cc1ccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)cc1,1,2,0.9980754859176244,22.0,37,QED,chembl,wo,graph_ga,24,0.9480586837227198
O=C(Cn1c(=O)oc2ccc(Cl)cc21)NC1=CCCCC1,1,4,0.15006358176553172,41.0,37,QED,chembl,wo,graph_ga,25,0.948055661638522
O=C(NC1CCCCC1)c1cc(-n2cnnc2)ccc1Cl,1,2,0.9922909289308848,28.0,34,QED,chembl,wo,graph_ga,26,0.9480440000090703
O=C(Nc1ncc(Cc2ccccc2)s1)N1CCOCC1,1,1,0.999996304512024,76.0,32,QED,chembl,wo,graph_ga,27,0.9479979669512129
CCn1c(C(=O)N2CCCC(C(=O)O)C2)cc2sccc21,1,3,0.903957580516884,95.0,37,QED,chembl,wo,graph_ga,28,0.9479805069782793
NCC1CCCc2cc(S(=O)(=O)c3ccccc3)ccc21,1,5,0.8211977319676685,91.0,35,QED,chembl,wo,graph_ga,29,0.9479619416536175
O=C(Cc1cccs1)N1CCOC(c2cccc(O)c2)C1,1,5,0.9328483346698032,33.0,34,QED,chembl,wo,graph_ga,30,0.9479583289356064
Cc1ccccc1C(=O)NS(=O)(=O)c1ccc(Cl)cc1,1,1,0.9947077035903932,2.0,36,QED,chembl,wo,graph_ga,31,0.9479380820623226
O=C(NC1CC1)C1CCN(c2snc3ccccc23)CC1,0,11,0.0,-1.0,34,QED,chembl,wo,graph_ga,32,0.9479300989017616
O=C(NC1CC1)C1CCN(c2nc3ccccc3s2)CC1,1,2,0.9999260911354212,5.0,34,QED,chembl,wo,graph_ga,33,0.9479300989017616
Cc1ccc(N2CC(C(=O)Nc3cccnc3)CC2=O)cc1C,1,1,0.9992443323135376,58.0,37,QED,chembl,wo,graph_ga,34,0.9479255758312825
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)CCO3)cc1C,1,1,1.0,32.0,37,QED,chembl,wo,graph_ga,35,0.9479193771913801
NCC1CC1(C(=O)N1C=COc2ccccc21)c1ccsc1,0,11,0.0,-1.0,36,QED,chembl,wo,graph_ga,36,0.9479178066759305
Cc1csc(NC(=O)c2ccc(N3CCCC3=O)cc2)n1,1,2,0.9951774583282712,6.0,35,QED,chembl,wo,graph_ga,37,0.9479062910779593
O=C1CCC2(c3ccccc3)OCC(C(O)c3ccccc3)N12,0,11,0.0,-1.0,38,QED,chembl,wo,graph_ga,38,0.9479044682666136
Cc1ccc(CN2CC(c3ccccc3)C3(CCNC3=O)C2)o1,0,11,0.0,-1.0,38,QED,chembl,wo,graph_ga,39,0.9478732361077379
CCNC(=O)C1CCCN(c2ccc3ccc(F)cc3n2)C1,1,5,0.9808325095651238,6.0,35,QED,chembl,wo,graph_ga,40,0.9478690705893373
O=C(Cn1c(=O)oc2ccc(Cl)cc21)NC1CCCCC1,1,3,0.9864925746101392,4.0,36,QED,chembl,wo,graph_ga,41,0.9478662001560609
CCC(=O)N1CCC1(C)C(=O)Nc1ccc2scnc2c1,0,11,0.0,-1.0,35,QED,chembl,wo,graph_ga,42,0.9478478104540565
O=C(NC1(c2cccc(F)c2)CCOCC1)c1ccccn1,0,11,0.0,-1.0,35,QED,chembl,wo,graph_ga,43,0.9478423903256856
CCOC(=O)N1N=C(c2ccccc2)NN=C1c1ccccc1,1,2,0.8584848910390157,3.0,36,QED,chembl,wo,graph_ga,44,0.9478415906397221
Cc1c(Cc2c(F)cccc2F)nc(N2CCCC2)[nH]c1=O,1,4,0.9922643844639092,8.0,38,QED,chembl,wo,graph_ga,45,0.9478385510247399
O=C1NCCOc2ccc(OCc3ccccc3Cl)cc21,1,4,0.994392775225782,6.0,31,QED,chembl,wo,graph_ga,46,0.9478343111954105
O=C1NCCOc2ccc(OCc3cccc(Cl)c3)cc21,1,4,0.977698158193418,6.0,33,QED,chembl,wo,graph_ga,47,0.9478343111954105
O=C1NCCOc2ccc(OCc3ccc(Cl)cc3)cc21,1,3,0.966924019879978,5.0,33,QED,chembl,wo,graph_ga,48,0.9478343111954105
O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)OCCO2,1,1,0.9990448355674744,54.0,35,QED,chembl,wo,graph_ga,49,0.9478343111954105
CCC(=O)N1CCC(C)(C(=O)Nc2nccc3ccccc23)C1,1,5,0.9956500911867916,45.0,39,QED,chembl,wo,graph_ga,50,0.9478304403305585
CCC(=O)N1CCC1(C)C(=O)Nc1ccc2nc(C)ccc2c1,0,11,0.0,-1.0,39,QED,chembl,wo,graph_ga,51,0.9477924188337615
O=C(c1ccc(Oc2ccccc2)cc1)N1CC2CNCC2C1,1,2,0.9989264191609522,85.0,36,QED,chembl,wo,graph_ga,52,0.9477918294599499
CCc1ccccc1-n1cc(O)c(C(=O)N2CCCCC2)n1,1,5,0.35417205024716264,11.0,36,QED,chembl,wo,graph_ga,53,0.9477875521654187
Cc1c(C(=O)NC(C)C)nnn1-c1cccc(C(F)(F)F)c1,1,6,0.8706769276441871,6.0,40,QED,chembl,wo,graph_ga,54,0.9477732978286951
CC(Nc1cnn(C)c(=O)c1Cl)c1ccc(F)c(F)c1,1,1,0.999859094619751,68.0,36,QED,chembl,wo,graph_ga,55,0.9477619293074167
O=C(NCC12CCCN1CCC2)c1ccc2ncsc2c1,1,2,0.8816876810741121,77.0,32,QED,chembl,wo,graph_ga,56,0.9477385752627162
Cc1cnn(CC2CCCCN2C(=O)c2cc(Cl)c[nH]2)c1,1,10,0.09447979872753108,111.0,38,QED,chembl,wo,graph_ga,57,0.9477297139943883
CN(Cc1ccc2c(c1)NC(=O)CO2)c1ccc(F)cc1F,1,2,0.978673928009588,34.0,37,QED,chembl,wo,graph_ga,58,0.947720874282472
CC(=O)n1[nH]c(COc2cc(Cl)cc(Cl)c2)cc1=O,1,3,0.3194489302304211,7.0,38,QED,chembl,wo,graph_ga,59,0.9477084025119604
CC(C)C(=O)N1N=C(c2ccccc2)NN=C1c1ccccc1,1,2,0.9672005982312726,3.0,38,QED,chembl,wo,graph_ga,60,0.9477055495198857
COc1ccc(NC(=O)c2cncc(Br)c2)cc1,1,1,0.9999511241912842,19.0,30,QED,chembl,wo,graph_ga,61,0.9477047468964098
COc1cc(NC(=O)c2ccccn2)ccc1Br,1,1,0.9995589852333068,15.0,28,QED,chembl,wo,graph_ga,62,0.9477047468964098
CN(C)C1CCCN(C(=O)c2cccc(-c3ncc[nH]3)c2)CC1,1,2,0.9961654174687936,42.0,42,QED,chembl,wo,graph_ga,63,0.9477007196157186
CC(C)NC(=O)C1CCN(c2snc3ccccc23)CC1,0,11,0.0,-1.0,34,QED,chembl,wo,graph_ga,64,0.94769857382598
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CCO2,1,1,0.999807059764862,32.0,37,QED,chembl,wo,graph_ga,65,0.9476842343173574
Cc1ccccc1S(=O)(=O)N1CCCCC1c1ccn[nH]1,1,4,0.18849172282285875,45.0,36,QED,chembl,wo,graph_ga,66,0.9476830153819331
CS(=O)(=O)c1ccc(C(=O)Nc2ccccc2Cl)cc1,1,1,0.9987486600875854,51.0,36,QED,chembl,wo,graph_ga,67,0.9476815174531974
CN1CCC(CNC(=O)c2ccc3cccc(Cl)c3n2)C1,1,2,0.9906149512903824,159.0,35,QED,chembl,wo,graph_ga,68,0.9476809025582791
COc1ccc(NC2=NCC(=O)N2c2ccccc2F)cc1,1,3,0.9964711176571016,12.0,34,QED,chembl,wo,graph_ga,69,0.9476753466508822
CCn1nc(Nc2cccc(C)c2)c2c1CCN(C(C)=O)C2,0,11,0.0,-1.0,37,QED,chembl,wo,graph_ga,70,0.9476752914256861
O=S(=O)(Nc1nc2c(s1)CCCC2)c1ccc(F)cc1,1,1,0.9998101592063904,42.0,36,QED,chembl,wo,graph_ga,71,0.947659905190743
O=C(Nc1ccc(N2CCOCC2)c(F)c1)c1cccs1,1,1,0.9999698400497437,7.0,34,QED,chembl,wo,graph_ga,72,0.9476552057395039
Cc1cc(=O)oc(C)c1C(=O)NCc1c(F)cc(F)cc1F,1,1,0.8690974712371826,35.0,38,QED,chembl,wo,graph_ga,73,0.9476514964379155
Cc1cccc(C(=O)N2CCC(c3n[nH]c(C4CC4)n3)CC2)c1,0,11,0.0,-1.0,43,QED,chembl,wo,graph_ga,74,0.947650278597517
Cc1cc(=O)c(C(=O)N(C)Cc2ccc(Cl)c(F)c2)c[nH]1,1,2,0.9996331627643044,28.0,43,QED,chembl,wo,graph_ga,75,0.9476409144794261
CC(=O)CN1Cc2ccccc2C1=NC(=O)Nc1ccccc1,1,4,0.6037419686033332,23.0,36,QED,chembl,wo,graph_ga,76,0.9476364071652987
Cc1nc(C(=O)N2CCCC2)cc(-c2ccc(F)cc2)c1CN,1,4,0.9961450560426603,5.0,39,QED,chembl,wo,graph_ga,77,0.9476216445996607
Cc1nc(C(=O)N2CCCC2)cc(-c2ccccc2F)c1CN,1,4,0.9971543438322216,5.0,37,QED,chembl,wo,graph_ga,78,0.9476216445996607
Cc1nc(-c2ccc(F)cc2)cc(C(=O)N2CCCC2)c1CN,1,9,0.5319557868135047,36.0,39,QED,chembl,wo,graph_ga,79,0.9476216445996607
Cc1cn2c(n1)CCC(NC(=O)c1csc(C(C)C)n1)C2,0,11,0.0,-1.0,38,QED,chembl,wo,graph_ga,80,0.9475936322951032
COc1ccc(CC2(O)c3ccccc3C3=NCCCN32)cc1,0,11,0.0,-1.0,36,QED,chembl,wo,graph_ga,81,0.9475853397626526
CC(NC1=CC2=NCCc3cn(C)c(c32)C1=O)c1ccccc1,0,11,0.0,-1.0,40,QED,chembl,wo,graph_ga,82,0.9475786744274103
Cc1nn(C)c(C)c1NS(=O)(=O)c1ccc(Cl)s1,1,1,0.9996273517608644,34.0,35,QED,chembl,wo,graph_ga,83,0.9475572082840962
Cc1ccc(NC(=O)C(C)n2ccc(C(F)(F)F)n2)nc1,1,3,0.997770467831862,11.0,38,QED,chembl,wo,graph_ga,84,0.9475510762792323
Cc1cc(C(F)(F)F)nn1C(C)C(=O)Nc1ccncc1,1,2,0.999542779818526,27.0,36,QED,chembl,wo,graph_ga,85,0.9475510762792323
NCC1CC1(C(=O)N1CCCc2ccccc21)c1ccccc1,1,4,0.9393011713202586,28.0,36,QED,chembl,wo,graph_ga,86,0.9475421176465162
OC1(C(F)(F)F)CCCn2nc(COc3ccccc3)cc21,1,9,0.10429642614326257,77.0,36,QED,chembl,wo,graph_ga,87,0.9475374688268547
CCOc1ccccc1NC(=O)N1CCCn2nc(C)cc21,1,4,0.5587449392073217,28.0,33,QED,chembl,wo,graph_ga,88,0.9475205740061191
O=C(c1cccnc1)N1CCCC(Nc2ccc(F)cc2)C1,1,2,0.9155588753989718,35.0,35,QED,chembl,wo,graph_ga,89,0.9475195519095682
COc1c(CC2=NOS(=O)N2)cc(Cl)c2ccccc12,1,4,0.8465711455727111,89.0,35,QED,chembl,wo,graph_ga,90,0.9475180322726684
CC1CCc2nn(CC(=O)Nc3ccc(F)cc3F)cc2C1,1,1,0.9999933242797852,94.0,35,QED,chembl,wo,graph_ga,91,0.9475069988237772
CC(=O)Nc1ccccc1Cn1cc(C(F)(F)F)ccc1=O,1,3,0.996415677443672,12.0,36,QED,chembl,wo,graph_ga,92,0.9475014476833589
CC(=O)Nc1ccc(Cn2cc(C(F)(F)F)ccc2=O)cc1,1,1,0.999958038330078,57.0,38,QED,chembl,wo,graph_ga,93,0.9475014476833589
O=C(NC1CC1c1ccccc1)N1CCC(n2cccn2)CC1,1,4,0.986097048322936,17.0,36,QED,chembl,wo,graph_ga,94,0.9474941675786235
O=S(=O)(Nc1ccccn1)c1ccc(Br)cc1,1,1,0.9997797608375548,3.0,30,QED,chembl,wo,graph_ga,95,0.9474917091142527
COc1ccc2ccccc2c1C(=O)NC1CN2CCC1CC2,1,1,0.9999688863754272,30.0,34,QED,chembl,wo,graph_ga,96,0.947487835468019
O=C(O)c1cccn(Cc2ccc(Cl)c(Cl)c2)c1=O,1,0,1.0,41.0,35,QED,chembl,wo,graph_ga,97,0.9474818889797764
CCNC(=O)C1(C)CCN(C(=O)c2cccc3ccccc23)C1,1,5,0.9650856015221908,46.0,39,QED,chembl,wo,graph_ga,98,0.9474798761485745
CN(Cc1ccc(Br)o1)C(=O)Nc1cccnc1,1,2,0.4964019923547234,184.0,30,QED,chembl,wo,graph_ga,99,0.9474525817040514
CN1CC2(CCN(CCc3c[nH]c4ccccc34)CC2)OC1=O,1,6,0.18968893689677047,69.0,39,QED,chembl,wo,graph_ga,100,0.9474449680161774
N=C1SCC(=O)N1c1ncc(Cc2ccc(F)cc2)s1,1,6,0.8025995182481519,45.0,34,QED,chembl,wo,smiles_ga,1,0.9483292586156477
CN(C)CCC(=O)N1c2ccccc2NC(=O)c2ccccc21,1,2,0.9864286728942938,11.0,37,QED,chembl,wo,smiles_ga,2,0.9482891443449865
COc1cc2cc(C3=NNC(=O)CC3C)sc2cc1OC,1,4,0.2343183567120189,17.0,33,QED,chembl,wo,smiles_ga,3,0.9482512706553282
Cc1cnc(NC(=O)C(C)n2ccc(C(F)(F)F)n2)s1,1,3,0.9977584545303324,10.0,37,QED,chembl,wo,smiles_ga,4,0.9482397209538054
COc1ccc2c(c1)C(CNC(C)=O)Cc1ccccc1C2=O,1,7,0.5876055351222876,20.0,37,QED,chembl,wo,smiles_ga,5,0.9481988362278683
OC(c1ccc(Br)cc1)(c1cncnc1)C1CC1,1,1,0.9947351217269896,18.0,31,QED,chembl,wo,smiles_ga,6,0.9481984830726584
O=C(NCC1COc2ccccc2O1)c1ccc(Cl)cc1,1,1,0.9989984631538392,67.0,33,QED,chembl,wo,smiles_ga,7,0.9481902057854171
O=S(=O)(Nc1cnc2ccccc2c1)N1CCCCCC1,1,2,0.9677266107058956,8.0,33,QED,chembl,wo,smiles_ga,8,0.9481570166882066
COC(=O)NC1=NC(c2ccccc2)CN1Cc1ccccc1,0,11,0.0,-1.0,35,QED,chembl,wo,smiles_ga,9,0.9481469549978881
CCc1csc(C2CCCN(C(=O)c3c[nH]c(C)n3)C2)n1,1,9,0.6416210747386293,97.0,39,QED,chembl,wo,smiles_ga,10,0.9481436049256928
Cc1cccc(NC(=O)C2CCN(c3bccc(C)n3)CC2)c1,0,11,0.0,-1.0,38,QED,chembl,wo,smiles_ga,11,0.9481332898838823
O=c1cc(Cc2c(F)cccc2F)nc(N2CCCCC2)[nH]1,1,5,0.9913420956144636,11.0,38,QED,chembl,wo,smiles_ga,12,0.9481176088523261
NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1,1,2,0.9980758428573608,53.0,37,QED,chembl,wo,smiles_ga,13,0.9481142213033364
NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1,1,2,0.99942322942832,8.0,35,QED,chembl,wo,smiles_ga,14,0.9481142213033364
NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1,1,2,0.9564123883893528,6.0,37,QED,chembl,wo,smiles_ga,15,0.9481142213033364
NC(=O)C1CCN(c2nc(-c3ccc(F)cc3)cs2)CC1,1,2,0.9997393625955552,39.0,37,QED,chembl,wo,smiles_ga,16,0.9481142213033364
O=S(=O)(Nc1cccnc1)c1cccc(C(F)(F)F)c1,1,1,0.9998064637184144,3.0,36,QED,chembl,wo,smiles_ga,17,0.9480925742394771
O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1cccnc1,1,1,0.9996442794799804,9.0,36,QED,chembl,wo,smiles_ga,18,0.9480925742394771
O=S(=O)(Nc1ccc(C(F)(F)F)cn1)c1ccccc1,1,1,0.9998972415924072,6.0,36,QED,chembl,wo,smiles_ga,19,0.9480925742394771
Cc1ccc(OC(C)C(=O)N2CC(=O)Nc3ccccc32)cc1,1,1,0.9998347759246826,145.0,39,QED,chembl,wo,smiles_ga,20,0.9480853352489104
Cc1noc(C)c1C(=O)NCc1ccccc1Br,1,1,0.999958038330078,22.0,28,QED,chembl,wo,smiles_ga,21,0.9480769748106358
CN1CCc2c(sc(NC(=O)Cc3ccccc3)c2C#N)C1,1,1,0.9999829530715942,53.0,36,QED,chembl,wo,smiles_ga,22,0.9480608842422631
Cc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,1,2,0.9997021574319476,6.0,37,QED,chembl,wo,smiles_ga,23,0.94805868372272
Cc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,1,2,0.99995553496629,9.0,37,QED,chembl,wo,smiles_ga,24,0.94805868372272
Cc1ccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)cc1,1,2,0.9980754859176244,22.0,37,QED,chembl,wo,smiles_ga,25,0.9480586837227198
O=C(NC1CCCCC1)c1cc(-n2cnnc2)ccc1Cl,1,2,0.9871032072102572,6.0,34,QED,chembl,wo,smiles_ga,26,0.9480440000090703
O=C(Nc1ncc(Cc2ccccc2)s1)N1CCOCC1,1,1,0.9999408721923828,75.0,32,QED,chembl,wo,smiles_ga,27,0.9479979669512129
CCn1c(C(=O)N2CCCC(C(=O)O)C2)cc2sccc21,1,3,0.903957580516884,95.0,37,QED,chembl,wo,smiles_ga,28,0.9479805069782793
NCC1CCCc2cc(S(=O)(=O)c3ccccc3)ccc21,1,5,0.8211977319676685,91.0,35,QED,chembl,wo,smiles_ga,29,0.9479619416536175
Cc1nc(C(=O)N2CCCC(c3nc(CF)cs3)C2)c[nH]1,0,11,0.0,-1.0,39,QED,chembl,wo,smiles_ga,30,0.9479617056374824
O=C(Cc1cccs1)N1CCOC(c2cccc(O)c2)C1,1,5,0.9328483346698032,33.0,34,QED,chembl,wo,smiles_ga,31,0.9479583289356064
Cc1ccccc1C(=O)NS(=O)(=O)c1ccc(Cl)cc1,1,1,0.9947077035903932,2.0,36,QED,chembl,wo,smiles_ga,32,0.9479380820623226
O=C(NC1CC1)C1CCN(c2snc3ccccc23)CC1,0,11,0.0,-1.0,34,QED,chembl,wo,smiles_ga,33,0.9479300989017616
O=C(NC1CC1)C1CCN(c2nc3ccccc3s2)CC1,1,2,0.9999260911354212,5.0,34,QED,chembl,wo,smiles_ga,34,0.9479300989017616
Cc1ccc(N2CC(C(=O)Nc3cccnc3)CC2=O)cc1C,1,1,0.9992443323135376,58.0,37,QED,chembl,wo,smiles_ga,35,0.9479255758312825
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)CCO3)cc1C,1,1,1.0,32.0,37,QED,chembl,wo,smiles_ga,36,0.9479193771913801
NCC1CC1(C(=O)N1C=COc2ccccc21)c1ccsc1,0,11,0.0,-1.0,36,QED,chembl,wo,smiles_ga,37,0.9479178066759305
Cc1csc(NC(=O)c2ccc(N3CCCC3=O)cc2)n1,1,2,0.9951774583282712,6.0,35,QED,chembl,wo,smiles_ga,38,0.9479062910779593
O=C1CCC2(c3ccccc3)OCC(C(O)c3ccccc3)N12,0,11,0.0,-1.0,38,QED,chembl,wo,smiles_ga,39,0.9479044682666136
Cc1ccc(CN2CC(c3ccccc3)C3(CCNC3=O)C2)o1,0,11,0.0,-1.0,38,QED,chembl,wo,smiles_ga,40,0.9478732361077379
CCNC(=O)C1CCCN(c2ccc3ccc(F)cc3n2)C1,1,5,0.9808325095651238,6.0,35,QED,chembl,wo,smiles_ga,41,0.9478690705893373
O=C(Cn1c(=O)oc2ccc(Cl)cc21)NC1CCCCC1,1,3,0.9863748062714176,4.0,36,QED,chembl,wo,smiles_ga,42,0.9478662001560609
CCC(=O)N1CCC1(C)C(=O)Nc1ccc2scnc2c1,0,11,0.0,-1.0,35,QED,chembl,wo,smiles_ga,43,0.9478478104540565
O=C(NC1(c2cccc(F)c2)CCOCC1)c1ccccn1,0,11,0.0,-1.0,35,QED,chembl,wo,smiles_ga,44,0.9478423903256856
CCOC(=O)N1N=C(c2ccccc2)NN=C1c1ccccc1,1,2,0.8584848910390157,3.0,36,QED,chembl,wo,smiles_ga,45,0.9478415906397221
Cc1c(Cc2c(F)cccc2F)nc(N2CCCC2)[nH]c1=O,1,3,0.9977492215542072,7.0,38,QED,chembl,wo,smiles_ga,46,0.9478385510247399
O=C1NCCOc2ccc(OCc3ccccc3Cl)cc21,1,4,0.994392775225782,6.0,31,QED,chembl,wo,smiles_ga,47,0.9478343111954105
O=C1NCCOc2ccc(OCc3cccc(Cl)c3)cc21,1,4,0.977698158193418,6.0,33,QED,chembl,wo,smiles_ga,48,0.9478343111954105
O=C1NCCOc2ccc(OCc3ccc(Cl)cc3)cc21,1,3,0.966924019879978,5.0,33,QED,chembl,wo,smiles_ga,49,0.9478343111954105
O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)OCCO2,1,1,0.9990448355674744,54.0,35,QED,chembl,wo,smiles_ga,50,0.9478343111954105
CCC(=O)N1CCC(C)(C(=O)Nc2nccc3ccccc23)C1,1,5,0.9956500911867916,45.0,39,QED,chembl,wo,smiles_ga,51,0.9478304403305585
CCC(=O)N1CCC1(C)C(=O)Nc1ccc2nc(C)ccc2c1,0,11,0.0,-1.0,39,QED,chembl,wo,smiles_ga,52,0.9477924188337615
O=C(c1ccc(Oc2ccccc2)cc1)N1CC2CNCC2C1,1,2,0.9989264191609522,85.0,36,QED,chembl,wo,smiles_ga,53,0.9477918294599499
CCc1ccccc1-n1cc(O)c(C(=O)N2CCCCC2)n1,1,6,0.35550883962476193,12.0,36,QED,chembl,wo,smiles_ga,54,0.9477875521654187
Cc1c(C(=O)NC(C)C)nnn1-c1cccc(C(F)(F)F)c1,1,6,0.8706769276441871,6.0,40,QED,chembl,wo,smiles_ga,55,0.9477732978286951
CC(Nc1cnn(C)c(=O)c1Cl)c1ccc(F)c(F)c1,1,1,0.999859094619751,68.0,36,QED,chembl,wo,smiles_ga,56,0.9477619293074167
O=C(NCC12CCCN1CCC2)c1ccc2ncsc2c1,1,2,0.8816876810741121,77.0,32,QED,chembl,wo,smiles_ga,57,0.9477385752627162
Cc1cnn(CC2CCCCN2C(=O)c2cc(Cl)c[nH]2)c1,1,10,0.09447979872753108,111.0,38,QED,chembl,wo,smiles_ga,58,0.9477297139943883
CN(Cc1ccc2c(c1)NC(=O)CO2)c1ccc(F)cc1F,1,2,0.978673928009588,34.0,37,QED,chembl,wo,smiles_ga,59,0.947720874282472
CC(=O)n1[nH]c(COc2cc(Cl)cc(Cl)c2)cc1=O,1,3,0.3194489302304211,7.0,38,QED,chembl,wo,smiles_ga,60,0.9477084025119604
CC(C)C(=O)N1N=C(c2ccccc2)NN=C1c1ccccc1,1,2,0.9672005982312726,3.0,38,QED,chembl,wo,smiles_ga,61,0.9477055495198857
COc1ccc(NC(=O)c2cncc(Br)c2)cc1,1,1,0.9999511241912842,19.0,30,QED,chembl,wo,smiles_ga,62,0.9477047468964098
COc1cc(NC(=O)c2ccccn2)ccc1Br,1,1,0.9995589852333068,15.0,28,QED,chembl,wo,smiles_ga,63,0.9477047468964098
CN(C)C1CCCN(C(=O)c2cccc(-c3ncc[nH]3)c2)CC1,1,2,0.9961654174687936,42.0,42,QED,chembl,wo,smiles_ga,64,0.9477007196157186
CC(C)NC(=O)C1CCN(c2snc3ccccc23)CC1,0,11,0.0,-1.0,34,QED,chembl,wo,smiles_ga,65,0.94769857382598
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CCO2,1,1,0.999807059764862,32.0,37,QED,chembl,wo,smiles_ga,66,0.9476842343173574
Cc1ccccc1S(=O)(=O)N1CCCCC1c1ccn[nH]1,0,11,0.0,-1.0,36,QED,chembl,wo,smiles_ga,67,0.9476830153819331
CS(=O)(=O)c1ccc(C(=O)Nc2ccccc2Cl)cc1,1,1,0.9987486600875854,51.0,36,QED,chembl,wo,smiles_ga,68,0.9476815174531974
CN1CCC(CNC(=O)c2ccc3cccc(Cl)c3n2)C1,1,2,0.9906149512903824,159.0,35,QED,chembl,wo,smiles_ga,69,0.9476809025582791
COc1ccc(NC2=NCC(=O)N2c2ccccc2F)cc1,1,3,0.9964711176571016,12.0,34,QED,chembl,wo,smiles_ga,70,0.9476753466508822
CCn1nc(Nc2cccc(C)c2)c2c1CCN(C(C)=O)C2,0,11,0.0,-1.0,37,QED,chembl,wo,smiles_ga,71,0.9476752914256861
CC(=O)N1CCc2c(c(Nc3ccbc(C)c3)nn2C2CC2)C1,0,11,0.0,-1.0,40,QED,chembl,wo,smiles_ga,72,0.9476717288416091
O=S(=O)(Nc1nc2c(s1)CCCC2)c1ccc(F)cc1,1,1,0.9998101592063904,42.0,36,QED,chembl,wo,smiles_ga,73,0.947659905190743
O=C(Nc1ccc(N2CCOCC2)c(F)c1)c1cccs1,1,1,0.9999698400497437,7.0,34,QED,chembl,wo,smiles_ga,74,0.9476552057395039
Cc1cc(=O)oc(C)c1C(=O)NCc1c(F)cc(F)cc1F,1,1,0.9998698234558104,113.0,38,QED,chembl,wo,smiles_ga,75,0.9476514964379155
Cc1cccc(C(=O)N2CCC(c3n[nH]c(C4CC4)n3)CC2)c1,0,11,0.0,-1.0,43,QED,chembl,wo,smiles_ga,76,0.947650278597517
Cc1cc(=O)c(C(=O)N(C)Cc2ccc(Cl)c(F)c2)c[nH]1,1,2,0.9996331627643044,28.0,43,QED,chembl,wo,smiles_ga,77,0.9476409144794261
CC(=O)CN1Cc2ccccc2C1=NC(=O)Nc1ccccc1,1,4,0.6037419686033332,23.0,36,QED,chembl,wo,smiles_ga,78,0.9476364071652987
NS(=O)(=O)c1ccc(Sc2bcc(Cl)cc2)s1,0,11,0.0,-1.0,32,QED,chembl,wo,smiles_ga,79,0.9476338039707708
Cc1nc(C(=O)N2CCCC2)cc(-c2ccc(F)cc2)c1CN,1,4,0.9961450560426603,5.0,39,QED,chembl,wo,smiles_ga,80,0.9476216445996607
Cc1nc(C(=O)N2CCCC2)cc(-c2ccccc2F)c1CN,1,4,0.9971543438322216,5.0,37,QED,chembl,wo,smiles_ga,81,0.9476216445996607
Cc1nc(-c2ccc(F)cc2)cc(C(=O)N2CCCC2)c1CN,1,9,0.7981339899083042,6.0,39,QED,chembl,wo,smiles_ga,82,0.9476216445996607
