SMILES,property,source
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccc(OCc2ccccc2Cl)cc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccc(COc2ccccc2Cl)cc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(OCc2ccccc2Cl)ccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(COc2ccccc2Cl)sc1CCl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(COc2ccccc2Cl)ccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2coc(COc3ccccc3Cl)c2C)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2cc(COc3ccccc3Cl)sc2C)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2ccccc2-c2ccccc2Cl)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2cccc(OCc3ccccc3Cl)c2Cl)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2ccc(OCc3ccccc3Cl)cc2Cl)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2cc(OCc3ccccc3Cl)ccc2Cl)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2cc(COc3ccccc3Cl)ccc2Cl)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCOCCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1c[nH]nc1-c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(COC)=C(C(=O)OCCN)C1c1csc(-c2ccccc2Cl)n1,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(COC)=C(C(=O)OCCN)C1c1coc(-c2ccccc2Cl)n1,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccc(OCc2ccccc2)cc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccc(COCc2ccccc2Cl)s1,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(OCc2ccccc2)ccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCCOC(=O)C1=C(C)NC(COc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(COC)=C(C(=O)OCCN)C1c1cc(Oc2ccccc2Cl)ccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CO)=C(C(=O)OC)C1c1cc(CCOCc2ccccc2Cl)ccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOCCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cccnc1-c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOCCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccccc1-c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(Cl)c2ccccc2c1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1coc2cccc(Cl)c12,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1coc(-c2ccccc2Cl)c1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1coc(-c2ccccc2Cl)c1C,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cn(-c2ccccc2Cl)nc1S,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cn(-c2ccccc2Cl)nc1O,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cn(-c2ccccc2Cl)nc1N,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cn(-c2ccccc2Cl)nc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(-c2ccccc2Cl)sc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(-c2ccccc2Cl)sc1C,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(-c2ccccc2Cl)oc1C,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(-c2ccccc2Cl)[nH]c1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccc2ccccc2c1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc2ccccc2nc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cn(Cc2ccccc2Cl)nc1N,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cn(Cc2ccccc2Cl)cc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cn(-c2ccccc2Cl)nc1OC,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccccc1-c1cccc(Cl)c1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccccc1-c1c(Cl)cccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccc(-c2ccccc2Cl)cc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(Cc2ccccc2Cl)sc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(Cc2ccccc2Cl)sc1C,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(-c2ccccc2Cl)sc1CCl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(-c2ccccc2Cl)ccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CCN)=C(C(=O)OC)C1c1ccccc1-c1csc(Cl)c1Cl,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2coc(-c3ccccc3Cl)c2C)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2cc(-c3ccccc3Cl)sc2C)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1csc2ccccc12,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1coc2ccccc12,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccccc1-c1csc(Cl)n1,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccccc1-c1ccc(Cl)s1,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(COC)=C(C(=O)OC)C1c1cc(-c2ccccc2Cl)ccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cn(Cc2ccccc2Cl)nc1OC,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cccc(Oc2ccccc2Cl)c1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccc(Oc2ccccc2Cl)cc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1ccc(Cc2ccccc2Cl)cc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(Oc2ccccc2Cl)ccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(Cc2ccccc2Cl)ccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cc(CCc2ccccc2Cl)sc1Cl,SA_amlodipine,chembl/smiles_lstm
CCCC1=C(C(=O)OCCN)C(c2cc(-c3ccccc3Cl)sc2C)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2cccn(-c3ccccc3Cl)c2=O)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2cc(Cc3ccccc3Cl)sc2C)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2cc(-c3ccccc3Cl)ccc2Cl)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCCN)C1c1cc(-c2ccccc2Cl)sc1C(=O)OC,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cccc2ccccc12,SA_amlodipine,chembl/smiles_lstm
CCC1=C(C(=O)OCCN)C(c2csc3ccccc23)C(C(=O)OC)=C(C)N1,SA_amlodipine,chembl/smiles_lstm
CCOCCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1coc2cccc(Cl)c12,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(COC)=C(C(=O)OC)C1c1ccccc1-c1csc(Cl)n1,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cnccc1-c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CN)=C(C(=O)Oc2ccccc2C(=O)OC)C1c1ccccc1Cl,SA_amlodipine,chembl/smiles_lstm
CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OC)C1c1cc(COCc2ccccc2Cl)sc1C,SA_amlodipine,chembl/smiles_lstm
O=C(CNC(=S)NN=Cc1ccc(F)cc1)NN=Cc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
CN=C(S)NNC(=O)c1ccc(=O)n(Cc2cccc(C(F)(F)F)c2)c1,SA_sitagliptin,chembl/smiles_lstm
CN=C(S)NNC(=O)c1cccn(Cc2cccc(C(F)(F)F)c2)c1=O,SA_sitagliptin,chembl/smiles_lstm
O=C(CCNC(=O)Cn1ccc(C(F)(F)F)n1)NCc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(NC(=S)NNC(=S)NN=Cc1ccc(F)cc1)c1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(CCNC(=O)Cn1ccc(C(F)(F)F)n1)NCc1cccc(F)c1,SA_sitagliptin,chembl/smiles_lstm
O=C(COc1ccc(F)cc1)NNC(=S)NN=Cc1cccc(F)c1F,SA_sitagliptin,chembl/smiles_lstm
CC(NC(=O)Cn1ccc(C(F)(F)F)n1)C(=O)NCc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)CNC(=O)c1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
CN(C)c1ccc(C(=O)NC(=S)NNC(=O)c2c(F)cccc2F)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(COc1c(F)cccc1F)NNC(=S)NN=Cc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
CC(=O)NCCNC(=O)c1cn(Cc2ccc(F)c(C(F)(F)F)c2)cn1,SA_sitagliptin,chembl/smiles_lstm
O=C(NCC(O)=NCC(F)(F)F)c1ccc(Cn2cccn2)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(COc1ccc(F)cc1)NNC(=S)NN=Cc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)CNC(=O)c1cccs1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)CNC(=O)c1ccccc1F,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)CNC(=O)c1cccc(F)c1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1c(F)cccc1F)C(=O)CNc1cncc(F)c1,SA_sitagliptin,chembl/smiles_lstm
O=C(CNC(=O)C(F)(F)F)NCCCNc1ccnc2cc(F)ccc12,SA_sitagliptin,chembl/smiles_lstm
Cc1cc(C)n(CC(=O)NNC(=O)c2ccc(C(F)(F)F)cc2)n1,SA_sitagliptin,chembl/smiles_lstm
COc1ccc(C(=O)NNC(=S)NN=Cc2ccc(F)cc2)cc1F,SA_sitagliptin,chembl/smiles_lstm
OC(CNCCNc1nccc(C(F)(F)F)n1)COc1cccc(F)c1,SA_sitagliptin,chembl/smiles_lstm
Cc1nn(CC(=O)NCC(=O)Nc2c(F)cccc2F)c(C)c1CF,SA_sitagliptin,chembl/smiles_lstm
O=C(COc1ccccc1F)NNC(=S)NN=Cc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(COc1ccccc1)NNC(=S)NN=Cc1cccc(F)c1F,SA_sitagliptin,chembl/smiles_lstm
O=C(NCC(O)=NCC(F)(F)F)c1cccc(Cn2cccn2)c1,SA_sitagliptin,chembl/smiles_lstm
CN(Cc1cccc(OC(F)F)c1)Cc1nc2c(cnn2C)c(=O)[nH]1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1cccc(F)c1F)C(=O)CNC(=O)c1ccc(F)cc1F,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)cc1F)C(=O)CNC(=O)c1cccc(F)c1F,SA_sitagliptin,chembl/smiles_lstm
COc1ccccc1NC(=S)NNC(=O)Cn1ccc(C(F)(F)F)n1,SA_sitagliptin,chembl/smiles_lstm
O=C(COc1cccc(F)c1)NNC(=S)NN=Cc1ccccc1F,SA_sitagliptin,chembl/smiles_lstm
O=C(COc1ccccc1)NNC(=S)NN=Cc1ccc(F)cc1F,SA_sitagliptin,chembl/smiles_lstm
CC(NC(=O)Cn1cc(C(F)(F)F)ccc1=O)C(=O)Nc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
Cc1c(O)nc(C(=O)NN=Cc2ccc(N(C)C)cc2)c(F)c1F,SA_sitagliptin,chembl/smiles_lstm
COc1ccc(C(=O)NNC(=S)NN=Cc2ccc(F)cc2)cc1,SA_sitagliptin,chembl/smiles_lstm
Cn1c(CC(=O)NNC(=O)c2ccc(F)c(F)c2F)nc2ccccc21,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)NCc1ccco1)CC(=O)Nc1ccc(F)c(F)c1F,SA_sitagliptin,chembl/smiles_lstm
O=C(CCC(=O)Nn1ccc(C(F)(F)F)n1)NCc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
Cc1cc(C)n(CC(=O)NNC(=O)c2cccc(C(F)(F)F)c2)n1,SA_sitagliptin,chembl/smiles_lstm
O=C(NCCCn1nc2ccccn2c1=O)Nc1cccc(F)c1F,SA_sitagliptin,chembl/smiles_lstm
Cc1ccc(C(=O)NC(=S)NNC(=O)COc2c(F)cccc2F)cc1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)NCc1ccncc1)C(=O)Nc1ccc(F)cc1F,SA_sitagliptin,chembl/smiles_lstm
O=C(NC(=S)NNC(=S)NN=Cc1ccc(F)cc1)c1ccccc1,SA_sitagliptin,chembl/smiles_lstm
O=C(NC(=S)NNC(=S)NN=Cc1ccccc1)c1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(NCCCn1nc2ccccn2c1=O)Nc1ccc(F)c(F)c1F,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)cc1F)C(=O)CNC(=O)c1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1c(F)cccc1F)C(=O)CNC(=O)c1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)cc1)C(=O)CNC(=O)c1ccc(F)cc1F,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)cc1F)C(=O)CNC(=O)c1ccc(F)cc1F,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)cc1F)C(=O)CNC(=O)c1cc(F)ccc1F,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1c(F)cccc1F)C(=O)CNC(=O)c1ccc(F)cc1F,SA_sitagliptin,chembl/smiles_lstm
O=C(CNC(=O)c1ccc(F)cc1)NN1C(=O)CSC1c1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(NC(=S)NNC(=S)NN=Cc1cccc(F)c1)c1ccccc1,SA_sitagliptin,chembl/smiles_lstm
O=C(Cn1nnc(-c2ccc(F)cc2)n1)NCCc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(CCNc1ncccn1)NCc1cccc(OC(F)F)c1,SA_sitagliptin,chembl/smiles_lstm
CC(=O)NCCNC(=O)c1cn(Cc2cccc(C(F)(F)F)c2)cn1,SA_sitagliptin,chembl/smiles_lstm
CN(C)CCN(C)S(=O)(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(NCC(O)=NCC(F)(F)F)c1ccc(C2=CCNC2)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(NCCCn1nc2ccccn2c1=O)Nc1ccc(F)cc1F,SA_sitagliptin,chembl/smiles_lstm
Cc1nccc(CNC(=O)NCCOc2c(F)ccc(F)c2F)n1,SA_sitagliptin,chembl/smiles_lstm
N#Cc1cccc(CC(=O)NNC(=S)NCc2ccc(F)cc2)c1,SA_sitagliptin,chembl/smiles_lstm
Cc1cccc(OCC(=O)NNC(=S)NN=Cc2ccc(F)cc2)c1,SA_sitagliptin,chembl/smiles_lstm
OCC1CC(F)CCN1c1ncnc(Nc2c(F)cccc2F)n1,SA_sitagliptin,chembl/smiles_lstm
CN(C)c1c(F)cc(C(=O)NC(=O)NCc2cccnc2)cc1F,SA_sitagliptin,chembl/smiles_lstm
O=C(CC(=O)NN=Cc1ccc(F)cc1)NN=Cc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)cc1F)C(=O)CNC(=O)c1ccccc1F,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)cc1F)C(=O)CNC(=O)c1cccc(F)c1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1cc(F)ccc1F)C(=O)CNC(=O)c1ccccc1F,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1c(F)cccc1F)C(=O)CNC(=O)c1ccccc1F,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1c(F)cccc1F)C(=O)CNC(=O)c1cccc(F)c1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1cccc(F)c1)C(=O)CNC(=O)c1ccc(F)cc1F,SA_sitagliptin,chembl/smiles_lstm
Nc1ncc(-c2cc(N3CCC3)nc(N3CC3)n2)cc1OC(F)C(F)F,SA_sitagliptin,chembl/smiles_lstm
Nc1ncc(-c2cc(N3CC3)nc(N3CCC3)n2)cc1OC(F)C(F)F,SA_sitagliptin,chembl/smiles_lstm
Cc1cc(C)n(CC(=O)NNC(=S)NN=Cc2ccc(C(F)(F)F)cc2)n1,SA_sitagliptin,chembl/smiles_lstm
CN(C)c1ccc(C=NNC(=O)C(=O)Nc2ccc(F)cc2)cc1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)cc1)C(=O)Cn1cc(C(F)(F)F)ccc1=O,SA_sitagliptin,chembl/smiles_lstm
COc1ccc(CC(=O)NNC(=S)NN=Cc2ccc(F)cc2)cc1,SA_sitagliptin,chembl/smiles_lstm
Cc1ccc(S(=O)(=O)N(C)CC(=O)NN=Cc2c(F)cccc2F)cc1,SA_sitagliptin,chembl/smiles_lstm
COc1ccccc1C=NNC(=O)Cn1cc(C(F)(F)F)ccc1=O,SA_sitagliptin,chembl/smiles_lstm
COc1ccc(C=NNC(=O)Cn2cc(C(F)(F)F)ccc2=O)cc1,SA_sitagliptin,chembl/smiles_lstm
Cn1cnc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)n1,SA_sitagliptin,chembl/smiles_lstm
O=C(Cn1nnc(-c2ccccc2F)n1)NCCc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(Cn1nnc(-c2cccc(F)c2F)n1)NCCc1ccccc1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)CNC(=O)c1ccc(F)cc1F,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)CNC(=O)c1cc(F)cc(F)c1,SA_sitagliptin,chembl/smiles_lstm
O=C(Cc1ccc(F)cc1)NCC(=O)NN=Cc1cccc(OC(F)F)c1,SA_sitagliptin,chembl/smiles_lstm
O=C(CC(=O)NN=Cc1ccccc1F)NN=Cc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
O=C(CC(=O)NN=Cc1cccc(F)c1)NN=Cc1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
Cc1ccc(OC(F)F)c(C(=O)NNC(=S)NCc2ccncc2)c1,SA_sitagliptin,chembl/smiles_lstm
Cc1ccc(OC(F)F)c(C(=O)NNC(=S)NCc2cccnc2)c1,SA_sitagliptin,chembl/smiles_lstm
CCCN(CC(=O)Nc1cc(F)ccc1F)C(=O)c1cc[n+]([O-])cc1,SA_sitagliptin,chembl/smiles_lstm
Cc1ccc(C(=O)NC(=S)NNC(=O)COc2c(F)cccc2F)cc1F,SA_sitagliptin,chembl/smiles_lstm
O=C(NCCS(=O)(=O)NCc1ccc(F)cc1)c1c(F)cccc1F,SA_sitagliptin,chembl/smiles_lstm
CC1=NN(CC(=O)NN=Cc2ccc(C(F)(F)F)cc2)C(=O)CC1,SA_sitagliptin,chembl/smiles_lstm
OC(CNCCNc1nccc(C(F)(F)F)n1)COc1ccccc1,SA_sitagliptin,chembl/smiles_lstm
O=C(Cn1ccc(C(F)(F)F)n1)NN=Cc1ccc(-n2cccn2)cc1,SA_sitagliptin,chembl/smiles_lstm
NC(=NNC(=S)NN=Cc1ccc(F)cc1)c1ccc(F)cc1,SA_sitagliptin,chembl/smiles_lstm
CCN(Cc1ccncn1)C(=O)Cn1cc(-c2ccc(F)c(F)c2)nn1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1cc(F)ccc1F)C(=O)CNC(=O)c1cccs1,SA_sitagliptin,chembl/smiles_lstm
CN(CC(=O)Nc1c(F)cccc1F)C(=O)CNC(=O)c1cccs1,SA_sitagliptin,chembl/smiles_lstm
CCOc1cccc(-c2ccnc3c(-c4ccc(C)o4)cnn23)c1,SA_zaleplon,chembl/smiles_lstm
CN(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1cnc(-c2cccc(O)c2)cn1)c1ccccc1,SA_zaleplon,chembl/smiles_lstm
CCCOc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1cccc(-c2ccnn2C)c1)c1cccc(Br)c1,SA_zaleplon,chembl/smiles_lstm
COc1cccc(-c2ccnc3c(-c4ccc(C)o4)c(C)nn23)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1cccnc1)c1cccc(Oc2ccccn2)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1ncc(-c2cccc(C)c2)o1)c1cccc(Cl)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1cnc(-c2cccc(Cl)c2)n1C)c1cccc(Cl)c1,SA_zaleplon,chembl/smiles_lstm
CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,SA_zaleplon,chembl/smiles_lstm
CCOc1cccc(-c2ccnc3c(-c4ccccc4)cnn23)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C=O)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1ncc(-c2ccc(F)cc2)o1)c1cccc(C)c1,SA_zaleplon,chembl/smiles_lstm
COc1cccc(-c2ccnc3c(-c4ccc(C)cc4)cnn23)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1ccnc(-c2cccnc2)c1)c1ccccc1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1cnc(-c2cccc(OC)c2)s1)c1cccc(Cl)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1cnc(-c2ccc(O)cc2)cn1)c1ccccc1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1cnc2ccc(C)cc2c1O)c1cccc(F)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1cnc2c(C)cccc2c1O)c1cccc(F)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1cnc2c(C)cccc2c1O)c1cccc(Cl)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1cnc2c(C)cccc2c1O)c1cccc(Br)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1ncc(-c2ccc(O)nc2)n1C)c1cccc(Br)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1c(-c2ccccc2)noc1C)c1cccc(Cl)c1,SA_zaleplon,chembl/smiles_lstm
CCN(C(=O)c1c(-c2ccccc2)noc1C)c1cccc(Br)c1,SA_zaleplon,chembl/smiles_lstm
CC(=O)N(Cc1c(-c2ccccc2)noc1C)c1cccc(Cl)c1,SA_zaleplon,chembl/smiles_lstm
CCc1cccc(NC(=O)c2cnn3c(-c4ccco4)ccnc23)c1,SA_zaleplon,chembl/smiles_lstm
